seed,method,method_label,citation_key,insured_pct,effective_premium,quoted_premium,profit_per_insurer,accepted_coverage,risk_mse,risk_group_coverage_gap,high_risk_uninsured_pct,premium_group_gap,hhi,subsidy_total,gov_score
111,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,283.2238993066471,305.5255262523745,5761.432366550096,0.7297869505273986,0.00024614656297383285,0.07999999999999996,8.0,23.161449872545653,0.4489379425239483,3527.3136231689095,0.8875893960849647
112,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,211.6233271466493,221.09713787669767,9306.348333233953,0.7304945209347649,0.0007494105900696715,0.07999999999999996,8.0,19.426679276856326,0.483298625572678,2084.9355358628723,0.8848405414410662
113,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,290.2931078189663,306.01954125664827,8074.914642675356,0.7284141891254058,0.00021063061307019618,0.07999999999999996,8.0,27.933579639936976,0.46653477717617664,2500.9901759932354,0.8861816493127863
114,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,223.40194005512382,237.75227365856784,3579.319932248766,0.7310365532347076,0.0004850298926463451,0.07999999999999996,8.0,22.12359488753311,0.4687421907538526,2914.394153687491,0.8860050562265723
115,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,202.4851091882393,214.27707667207346,3041.3895490650075,0.7237713933610037,0.00018953922305707584,0.07999999999999996,8.0,28.59120233801617,0.40814244064972927,2665.916292974266,0.8908530362349021
116,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,237.8550611532577,252.71034839465364,2583.7945065053227,0.7289401700616023,0.00023465694380252205,0.07999999999999996,8.0,22.49549878364459,0.4902540608079967,2860.7859261127555,0.8842841066222407
117,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,262.68220195311886,281.17160646164615,7389.1944994154965,0.7173606596132845,0.00020748860949300205,0.07999999999999996,8.0,24.195554997196357,0.4189087880049979,3238.417886748235,0.8899917284464806
118,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,222.7155087819789,234.27760039278982,2739.463954138983,0.7306954703735863,0.00030312136801116424,0.07999999999999996,8.0,19.70384901117631,0.4880674718867139,2408.6028736557855,0.8844590337359433
119,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,297.8038805476255,310.6698190345792,3791.7922114150992,0.734439839436988,0.00019779703604733617,0.07999999999999996,8.0,23.606258622469774,0.4769887546855477,1994.8937399514368,0.8853453311120367
120,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,153.1298058800813,163.70521933801814,5279.884119200325,0.723714051693841,0.0001782452152138203,0.07999999999999996,8.0,18.44890117378888,0.4416284881299458,3107.9285702853367,0.8881741524364848
121,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,191.6546306326856,200.73486213914381,5527.189070312773,0.7476933282705092,0.00020262756201142523,0.07999999999999996,8.0,29.827869021858863,0.525926697209496,2147.654454572816,0.8814302957101209
