seed,sigma,month,global_mse,insurer_gap,group_gap,worst_group_mse
20,0.0,72,0.000955026512469299,3.101560009433513e-05,0.0019439315047102943,0.0021501109546028397
20,0.0,73,0.0007468297197827618,2.9316643634283933e-05,0.0015047909548254578,0.0017508766198782466
20,0.0,74,0.0007537201794474878,3.5950488845244645e-05,0.0013885273333581508,0.0016167832105519792
20,0.0,75,0.0010457342216263605,7.015044510132e-05,0.0028029371379226175,0.0030325304815441807
20,0.0,76,0.0011836511027251845,9.765581400460405e-05,0.0026791224277767254,0.002890943788736533
20,0.0,77,0.0009246930224722436,7.586160436049187e-05,0.001915542690319886,0.002161736855436994
20,0.0,78,0.001268595663423916,0.000105614861714664,0.003643891311862283,0.003916807994786724
20,0.0,79,0.0009314003481522868,8.730092558216647e-05,0.002154012439792818,0.0024075197492660896
20,0.0,80,0.0008980158989425688,0.0,0.002260758904983056,0.002550208974806417
20,0.0,81,0.001502836715021962,1.4161525886919463e-05,0.004731916266766532,0.004975836415077283
20,0.0,82,0.0010269926508795935,1.6031528020653794e-05,0.0028194089617651617,0.0030910918986678023
20,0.0,83,0.001031630310759936,2.111869759760976e-05,0.002740351840062984,0.003072301582028925
20,0.0,84,0.0007091131384978563,1.3031674661671952e-05,0.0013520151127699301,0.0016905123935197414
20,0.0,85,0.0004474963188880933,4.97501572371391e-05,0.00026091014290198684,0.0006165958324121598
20,0.0,86,0.00039922966783651127,3.551121629835152e-05,0.00010632767648940418,0.0004384644523899031
20,0.0,87,0.00042996494531414485,3.608510976393475e-05,0.000333301854887764,0.0006622601045327515
20,0.0,88,0.0004963508854753866,5.012165388743555e-05,0.0005866468335183172,0.0009066645491544029
20,0.0,89,0.00048314964412224485,6.276397878320962e-05,0.0006828774857466677,0.0009366724723254569
20,0.0,90,0.0004545260897060151,0.0,0.0008001064591920458,0.0010134110206814866
20,0.0,91,0.0005725624391058808,1.5217389301516466e-06,0.0012843783437882746,0.0015137644709063661
20,0.0,92,0.0006887657768352106,4.493426030656444e-06,0.0018406735671700873,0.002027070080976212
20,0.0,93,0.0008617523475783644,8.608772293576322e-06,0.0021212314378950673,0.0023951582906460035
20,0.0,94,0.0004763862337000782,7.846020576514822e-06,0.0008864114767418248,0.0010717711402530095
20,0.0,95,0.0006007557804828132,1.402490989350024e-05,0.0011193673647656307,0.0013401843480546321
20,0.0,96,0.0007007412292166658,1.9139143670744512e-05,0.001631954717971679,0.0018749070493606617
20,0.0,97,0.0010725289243851124,3.21117809818929e-05,0.003411768761421982,0.0035653271392108487
20,0.0,98,0.0008423460959238716,3.226995386519031e-05,0.0023400775369111742,0.0025582739659320976
20,0.0,99,0.0007379181049991719,2.739090077192056e-05,0.001643680119931446,0.001890229864218323
20,0.0,100,0.0011524001616659391,0.0,0.002964362102795357,0.0032766004266513793
20,0.0,101,0.0014807929149082354,1.0759064566228608e-05,0.004311520901585418,0.004644696666841924
20,0.0,102,0.0012860979423114382,1.6620120085246394e-05,0.0037026812618050804,0.004033359090654531
20,0.0,103,0.001076125323066662,2.909296578278934e-05,0.0028660005542418786,0.003172952965162795
20,0.0,104,0.0009088322803263328,2.9859811771718557e-05,0.002274158010118202,0.0025694766757393944
20,0.0,105,0.0009606935867910847,3.6723978940459844e-05,0.0024233426597692433,0.0027322528601504436
20,0.0,106,0.0007293586275075587,3.726520527200781e-05,0.0015504993724241166,0.0018407163136268001
20,0.0,107,0.0013953333974802867,3.383581953150805e-05,0.00410187909684565,0.004411588387874154
20,0.0,108,0.001344102344012977,3.9630420001750526e-05,0.003563552725068428,0.004006733534339781
20,0.0,109,0.0018259945447939101,7.387120388961123e-05,0.0059458732601347705,0.006254234251121852
20,0.0,110,0.0023567237162401113,0.0,0.007475194064486238,0.007869849220946815
20,0.0,111,0.0021043960243948244,3.1700606282564475e-05,0.00670086667547315,0.007037042205816969
20,0.0,112,0.002083990721875269,6.42265980747036e-05,0.005391388430312072,0.0058449970627674815
20,0.0,113,0.0016706139974611033,8.151052413640715e-05,0.004681490711139486,0.00504542148984584
20,0.0,114,0.0021017590409144666,0.00012161133135320246,0.005870364779867088,0.006214707809593274
20,0.0,115,0.0020484343592115915,0.0001394056217031048,0.006146423539277844,0.006510523119711112
20,0.0,116,0.001879323191179027,0.00015165172172911076,0.004650161302202884,0.005047828740346805
20,0.0,117,0.0024050183256357533,0.0002033806154117723,0.004911768305815498,0.005360048895928885
20,0.0,118,0.002131958662969547,0.00024759562633880827,0.005374711147069848,0.005884732665723394
20,0.0,119,0.0015675141173430393,0.0001848196962417675,0.0032025906798011454,0.0036990726335877164
20,0.0,120,0.001420320755554578,0.0,0.0031199019700271914,0.0035700482105406116
20,0.01,1,0.001253237333889137,0.00013865680773904288,0.0037763268292906756,0.003857795306877967
20,0.01,2,0.0015423346677816386,0.0009422093884759611,0.004765562592752524,0.004866877294257139
20,0.01,3,0.001665511393484649,0.0008053181159166097,0.00521111156604747,0.005320428493837434
20,0.01,4,0.0018623482195634631,8.629965245800285e-05,0.005801500750858869,0.005934072939496988
20,0.01,5,0.002156493846862552,0.0009045697656424186,0.006886601196781417,0.007027188578161441
20,0.01,6,0.0024172340192198205,0.0009361240992472157,0.007781188749953225,0.007922603903846715
20,0.01,7,0.0024590833286854455,0.0009805158784216804,0.00756867831577794,0.007719955189448359
20,0.01,8,0.0028639303519272506,0.0009903154868395748,0.008937107133188623,0.009098761351861825
20,0.01,9,0.003077211315416064,0.001066036181782857,0.009685393828548721,0.00986350033091498
20,0.01,10,0.001529731721997702,0.0,0.0035523351465258377,0.00414339906363941
20,0.01,11,0.0016712428368781745,0.00020297347190369988,0.004052584935748654,0.004656203677396946
20,0.01,12,0.001284961691601689,0.0002753682128862941,0.002484597076798915,0.0030831233367478983
20,0.01,13,0.0011789531807492237,0.00031367437554464855,0.00199384888125851,0.0026064185843765225
20,0.01,14,0.0019223391188396164,0.00040220950325136067,0.0048458635344288134,0.005468730758749485
20,0.01,15,0.002346270361163008,0.0005390322200322121,0.006367261428064107,0.007068017542127921
20,0.01,16,0.003883274486122105,0.000762868096065095,0.012542885274728304,0.013185369530935407
20,0.01,17,0.0035133440881823757,0.0008388592051771461,0.011141196844761619,0.011758107327545815
20,0.01,18,0.003688427663625302,0.0010363850631606624,0.011765848886786272,0.01239036787089422
20,0.01,19,0.0031382572066871186,0.001097202322586542,0.009180694039536955,0.009943329611348826
20,0.01,20,0.001814179263885454,0.0,0.0035475474959588845,0.00438674827242186
20,0.01,21,0.0017246947742151472,0.0004255141063474158,0.003385610100116963,0.004173949656359932
20,0.01,22,0.0014974093709666115,0.0004941985967921562,0.0025267462098878756,0.003270794674300395
20,0.01,23,0.0014250404176034456,0.0005253818364320033,0.0022107431472013555,0.0029516353339036844
20,0.01,24,0.0017247650236941617,0.0005735472390150892,0.00323100243598889,0.004038988907529612
20,0.01,25,0.001905546717450609,0.0006486899063802335,0.003798412683987289,0.00469169103666159
20,0.01,26,0.0020855905725785037,0.0007148477381741551,0.0045148884091998675,0.0054277935997950645
20,0.01,27,0.002639596724168241,0.0008421193194648824,0.006962136312397154,0.0077683191581299806
20,0.01,28,0.0021292399103700105,0.0008351040276070539,0.005000218374551689,0.005794269814550783
20,0.01,29,0.0025087959227268457,0.0009742019540730372,0.006231482662356177,0.007127225188568239
20,0.01,30,0.0024825320314738213,0.0,0.008120086324981955,0.008399947448009988
20,0.01,31,0.0021979400116342173,0.0001453259258522308,0.007053328159144419,0.007349623641545397
20,0.01,32,0.0012229494396804508,0.0001919399765140258,0.003235444998989119,0.003559680981284668
20,0.01,33,0.0011376918294013466,0.00023133006840036737,0.002660829648667772,0.002997209053199318
20,0.01,34,0.0009500140464671154,0.0002726451819622958,0.0018435623527092615,0.0022045636755963845
20,0.01,35,0.0007405856251315562,0.00028249156392510936,0.0009548152723616598,0.001333158436420968
20,0.01,36,0.0007442583046953582,0.00028432070769540864,0.0009464836316924386,0.0012877778473659432
20,0.01,37,0.0009065916157084102,0.0002905378755376362,0.0014428015772217492,0.0018038634725907371
20,0.01,38,0.0009608620765167975,0.00033144039129444423,0.0015222539899291624,0.0019523136406912544
20,0.01,39,0.0008802524661339103,0.00033564040432266075,0.0009575031550393886,0.0014053286328209868
20,0.01,40,0.0009899122920423776,0.0,0.0009201618946275528,0.0014872102950585094
20,0.01,41,0.0009675704671578507,0.00035917514625799095,0.0007683412283609729,0.0013967335678107412
20,0.01,42,0.0009659785650323055,0.0003688257011446463,0.0009588530641054756,0.0015528755107726707
20,0.01,43,0.0012359206838095176,0.00033027189137031906,0.0019184039903256077,0.002532377652917823
20,0.01,44,0.0012762828482728308,0.000364739620552321,0.0018708073805276258,0.0025713479322785502
20,0.01,45,0.0011579382505903582,0.0004094808975580156,0.0015254781326771469,0.0022257229627419646
20,0.01,46,0.0015076715013361088,0.00048629539307472867,0.002565250356728053,0.003255668484208925
20,0.01,47,0.0012096957550193858,0.0005332199328936456,0.0013481447386666586,0.0020874406146462274
20,0.01,48,0.0012058185428949532,0.0005711626405030992,0.0012932843500684523,0.001964562216878912
20,0.01,49,0.001009302130788378,0.0005729026476138538,0.0006845925371511167,0.001359398952026749
20,0.01,50,0.001116134569804638,0.0,0.0007976719144904367,0.001609488700358233
20,0.01,51,0.0011282616343246876,0.00028352985045688257,0.0010787084614918246,0.0017537820684340039
20,0.01,52,0.0012654240419576054,0.0003744442874104043,0.001629447564730936,0.002301961795834086
20,0.01,53,0.0011801210605129912,0.0004220021098213511,0.0016656455423994096,0.0023140452011646113
20,0.01,54,0.001236150957704799,0.00043663157469847494,0.001218267832580973,0.0017901968190269016
20,0.01,55,0.0012076108885146894,0.0005344838941364876,0.0009597416339435021,0.0017290456501038425
20,0.01,56,0.0013625192569416342,0.0005370609329559108,0.0011840590222882892,0.0019985113446762716
20,0.01,57,0.001152016051886452,0.0005704336837053987,0.0007496228881867753,0.0016067560627687977
