parameter,value,seed,insured_pct,effective_price,coverage,profit_per_insurer,subsidy_per_patient,risk_mse,hhi,coverage_disparity,goal_score,convergence_month
dp_sigma,0.025,8,0.9800000000000001,165.0376863725083,0.7726789337711224,2977.426201196447,0.0,0.002102226494172537,0.50036,0.040000000000000036,0.7947682899923827,32
dp_sigma,0.025,9,0.9700000000000001,164.49960264908302,0.7916567262367752,3026.8503100340863,0.0,0.0023886375561071194,0.48827999999999994,0.07999999999999996,0.8059281891031229,94
dp_sigma,0.025,10,0.99,160.12046583571035,0.7649595106195216,2833.265266247271,0.0,0.0026516696549022025,0.6274599999999999,0.040000000000000036,0.7895231567986385,26
dp_sigma,0.025,11,0.9700000000000001,175.3113809658019,0.77762489446111,2897.266512050247,0.0,0.005179055514436733,0.53126,0.07999999999999996,0.7910058693302839,37
dp_sigma,0.025,12,0.9700000000000001,169.72006717287934,0.8018345884870388,2988.6312173187157,0.0,0.003330281586360247,0.47184,0.07999999999999996,0.8020771737324003,102
dp_sigma,0.025,13,0.9800000000000001,170.30966286391433,0.7668186927839257,2745.395694766393,0.0,0.002105407580917543,0.5023000000000001,0.040000000000000036,0.7887980435768588,7
dp_sigma,0.025,14,0.9499999999999998,171.31453279688293,0.7891808606924153,2989.445473279239,0.0,0.006883045642656145,0.49524000000000007,0.07999999999999996,0.7826424901669695,33
dp_sigma,0.025,15,0.9800000000000001,167.26486649374843,0.7776963270149537,3048.493429747481,0.0,0.0027586622690799994,0.46801999999999994,0.040000000000000036,0.8009240264886888,30
dp_sigma,0.025,16,0.9700000000000001,166.0333808992876,0.7763079328998869,2806.1514433964853,0.0,0.005203565962077517,0.47072,0.07999999999999996,0.7968059248439028,93
dp_sigma,0.025,17,0.9600000000000002,163.415822340357,0.7636903889183284,2750.711442298937,0.0,0.0020163299636446023,0.51068,0.12000000000000002,0.7897779679698977,6
dp_sigma,0.025,18,0.9499999999999998,166.27977231458277,0.7787026077323873,2786.3360746983503,0.0,0.004469293578637364,0.5294000000000001,0.039999999999999925,0.7752367473707955,28
dp_sigma,0.025,19,0.9600000000000002,163.93485793446717,0.7681895600651213,2635.5978355997117,0.0,0.007348352215560241,0.5951599999999999,0.07999999999999996,0.7931207624876959,14
dp_sigma,0.025,20,0.9499999999999998,169.64714757546275,0.7784616597327758,2780.8746615656187,0.0,0.010475471910092887,0.5413600000000001,0.039999999999999925,0.7800823359958825,45
dp_sigma,0.025,21,0.9800000000000001,162.29259556524954,0.7727841683992809,2900.9654317855593,0.0,0.007475167842013883,0.42244000000000004,0.040000000000000036,0.7992760386675843,14
dp_sigma,0.025,22,0.9600000000000002,163.60892557545975,0.7642115278954913,2721.4451274981247,0.0,0.003546214247811396,0.47718000000000005,0.07999999999999996,0.7876656056356608,42
dp_sigma,0.025,23,0.9800000000000001,161.62743466876628,0.7627161402251073,2882.0281411868177,0.0,0.0031269985501089087,0.5301199999999999,0.040000000000000036,0.79084519216945,14
dp_sigma,0.025,24,0.9600000000000002,155.47345410200438,0.7620853311340596,2492.267374314403,0.0,0.003686817174937946,0.44846,0.07999999999999996,0.78492797991082,20
dp_sigma,0.025,25,0.9700000000000001,168.25008078344283,0.7939281138945274,3166.2585679273034,0.0,0.003338150517121676,0.46642,0.040000000000000036,0.7968591136249223,45
dp_sigma,0.025,26,0.9700000000000001,166.30633460178183,0.7955341615828232,2769.147201380854,0.0,0.009402329964340029,0.4915000000000001,0.07999999999999996,0.8003163757372066,49
dp_sigma,0.025,27,0.9600000000000002,170.01380914740133,0.7857153770248687,2919.277518343869,0.0,0.0026200754552945377,0.58192,0.07999999999999996,0.7830431800916735,34
dp_sigma,0.025,28,0.9399999999999998,166.61222339927352,0.7634537006044555,2666.194003683263,0.0,0.011431193668261844,0.39947999999999995,0.07999999999999996,0.7670653507178148,63
dp_sigma,0.025,29,0.9600000000000002,171.27702354237596,0.7979443289390317,3072.330961089978,0.0,0.0017152706295329595,0.49436,0.12000000000000002,0.7926933707878185,24
dp_sigma,0.05,0,0.9700000000000001,172.01653906372104,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.8000678313399702,43
dp_sigma,0.05,1,0.9650000000000001,163.9908127015095,0.7910801454397436,2864.2599560687568,0.0,0.019098346906848793,0.45529000000000003,0.07999999999999996,0.7965633325340957,64
dp_sigma,0.05,2,0.9600000000000002,169.33720565223717,0.7740762626255245,2788.1302913234094,0.0,0.01786625723343506,0.48007999999999995,0.16000000000000006,0.7895734910781476,29
dp_sigma,0.05,3,0.9600000000000002,168.85965898097623,0.7720011664567025,2961.4097108724714,0.0,0.005208601571808389,0.48912000000000005,0.12000000000000002,0.7877536969253128,20
dp_sigma,0.05,4,0.93,169.99664431423474,0.7687622219423846,2720.592868738785,0.0,0.004575804684287215,0.4648600000000001,0.12000000000000002,0.7728051243956326,15
dp_sigma,0.05,5,0.9600000000000002,164.30832263313442,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7908941231208212,113
dp_sigma,0.05,6,0.9800000000000001,164.50831184705072,0.7536240396313965,2773.416399563305,0.0,0.012200643850995778,0.4721,0.040000000000000036,0.7897850736475014,33
dp_sigma,0.05,7,0.9630000000000001,161.17315428127137,0.7802635565732188,2865.3755409790347,0.1933460868519238,0.006397898647631878,0.49467,0.06799999999999998,0.7861881647720302,27
dp_sigma,0.05,8,0.9800000000000001,167.05825494670816,0.7796248998045476,2980.912204774743,0.0,0.006498734555422099,0.52956,0.040000000000000036,0.7952920036049773,34
dp_sigma,0.05,9,0.9700000000000001,164.11663313756426,0.7904340823262133,3021.7942854593116,0.0,0.006366187052511629,0.51196,0.07999999999999996,0.8058340820098854,72
dp_sigma,0.05,10,0.99,159.70939347227892,0.764967862746907,2822.8673600759985,0.0,0.007425276505261075,0.60564,0.040000000000000036,0.7898719182358246,120
dp_sigma,0.05,11,0.9700000000000001,172.97700665755266,0.7768634234459599,2890.724668578701,0.0,0.008627585747948124,0.5418399999999999,0.07999999999999996,0.7924724766184273,23
dp_sigma,0.05,12,0.9700000000000001,169.58704068802507,0.8025525925236279,2984.3083172273555,0.0,0.008471170992724113,0.46900000000000014,0.07999999999999996,0.8023896184200947,120
dp_sigma,0.05,13,0.9800000000000001,169.62288922507983,0.7672048978853285,2723.877217305101,0.0,0.00522105488674029,0.5168200000000001,0.040000000000000036,0.7894445235204872,42
dp_sigma,0.05,14,0.9499999999999998,171.3512161048317,0.7875127012022025,2990.2938776059373,0.0,0.023774853092258522,0.51162,0.07999999999999996,0.7821143870165893,34
dp_sigma,0.05,15,0.9800000000000001,167.1609521148191,0.7761300703160916,3049.010476826497,0.0,0.009552630117545504,0.4687200000000001,0.040000000000000036,0.8005264530115322,82
dp_sigma,0.05,16,0.9800000000000001,166.8064920334853,0.7783043058680408,2827.2389361687647,0.0,0.009536123633328036,0.52302,0.040000000000000036,0.8018402602612111,14
dp_sigma,0.05,17,0.9600000000000002,163.44787492535878,0.7626977020664956,2752.0123483958764,0.0,0.004753001666106783,0.54018,0.12000000000000002,0.7894567748175934,113
dp_sigma,0.05,18,0.9499999999999998,165.66286847154691,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7749959027426796,33
dp_sigma,0.05,19,0.9700000000000001,164.84218761223133,0.7756358991825462,2648.146041991758,0.0,0.023452414504479293,0.6310400000000002,0.07999999999999996,0.7997055146384818,20
dp_sigma,0.05,20,0.9499999999999998,170.93280965745683,0.7834505558788004,2789.7539188141836,0.0,0.035555713397312276,0.6415000000000001,0.039999999999999925,0.7806056639031109,120
dp_sigma,0.05,21,0.99,161.97509187243242,0.7731830534429129,2846.1779269991707,0.0,0.026672869064293538,0.43916000000000005,0.040000000000000036,0.804635568593446,14
dp_sigma,0.05,22,0.9600000000000002,164.00182017449941,0.7637134142489043,2702.95552883473,0.0,0.007836905686909456,0.50742,0.07999999999999996,0.7872239642217169,120
dp_sigma,0.05,23,0.9800000000000001,160.25980992105514,0.7628973960165105,2894.70529554149,0.0,0.009782815914888826,0.52472,0.040000000000000036,0.7919814534821044,14
dp_sigma,0.05,24,0.9600000000000002,158.74596691850212,0.7623040161298752,2472.622190847086,0.0,0.010233745894504922,0.4632600000000001,0.07999999999999996,0.7823897995766738,113
dp_sigma,0.05,25,0.9700000000000001,168.08607754849118,0.7927192227293626,3161.122964363089,0.0,0.00843071982002818,0.4948200000000001,0.040000000000000036,0.7966198628059776,120
dp_sigma,0.05,26,0.9700000000000001,165.70163908495402,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.8010236959735331,23
dp_sigma,0.05,27,0.9600000000000002,169.0155803189576,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7835212347117169,40
dp_sigma,0.05,28,0.9499999999999998,165.1119909301054,0.7645515034172004,2705.883121166807,0.0,0.019605427603045993,0.36344000000000004,0.07999999999999996,0.7735827127748677,60
dp_sigma,0.05,29,0.9600000000000002,168.65355567706155,0.7970570971745644,3059.4390300001605,0.0,0.0038515000899761844,0.54198,0.12000000000000002,0.7943673052246902,41
dp_sigma,0.075,0,0.9700000000000001,170.5749023236581,0.7876444614950993,2896.0577669525883,0.0,0.025284239265172058,0.61158,0.07999999999999996,0.8009545445250504,120
dp_sigma,0.075,1,0.9650000000000001,163.51828423754017,0.7900266947402713,2852.192859480635,0.0,0.03642799904490934,0.48583,0.07999999999999996,0.7966005761749657,100
dp_sigma,0.075,2,0.9600000000000002,169.2320496812043,0.7737653118522752,2785.3492317869527,0.0,0.036181929525141106,0.46974,0.16000000000000006,0.7895565571071742,25
dp_sigma,0.075,3,0.9600000000000002,168.33117756942136,0.7706308296050958,2950.5524692658537,0.0,0.007693294502790099,0.51284,0.12000000000000002,0.7877300763714887,48
dp_sigma,0.075,4,0.9399999999999998,170.22732845962375,0.7682780436630264,2689.8763100104093,0.0,0.009709957240192902,0.4797600000000001,0.12000000000000002,0.7774918460273461,51
dp_sigma,0.075,5,0.9600000000000002,159.58371233632585,0.759079560133547,2631.1409185420684,0.0,0.012186809523574479,0.49308000000000013,0.07999999999999996,0.7914194653935385,55
dp_sigma,0.075,6,0.9800000000000001,164.35502325384815,0.7532351028445323,2766.055653297642,0.0,0.017482266372258047,0.48622,0.040000000000000036,0.789785471058061,100
dp_sigma,0.075,7,0.9630000000000001,162.165092557778,0.7792552273522382,2870.629116758782,0.1936129779514578,0.010524054010149175,0.48449,0.06799999999999998,0.7850882087140578,23
dp_sigma,0.075,8,0.9800000000000001,166.70405716462014,0.7775193394951517,2978.7570466781863,0.0,0.013923242488423918,0.5745799999999999,0.040000000000000036,0.794931276628049,34
dp_sigma,0.075,9,0.9700000000000001,165.9539150011984,0.7909756520518785,3027.460073475635,0.0,0.012998743602871543,0.4867000000000001,0.07999999999999996,0.8046931998697826,42
dp_sigma,0.075,10,0.99,159.5524286819089,0.7641899614554994,2820.650212051786,0.0,0.015179505544952083,0.6209,0.040000000000000036,0.7897707147934109,93
dp_sigma,0.075,11,0.9800000000000001,171.29098771728746,0.7770248688050071,2918.5839796670016,0.18647412130350227,0.01309838288244285,0.5616,0.040000000000000036,0.7987453693618435,22
dp_sigma,0.075,12,0.9700000000000001,170.35304384448833,0.8023275933005047,2980.1681429760188,0.0,0.01564810063265587,0.46538,0.07999999999999996,0.8017650199899755,103
dp_sigma,0.075,13,0.9800000000000001,169.41370746119003,0.7682886865810076,2710.618303229332,0.0,0.009985454576260756,0.51192,0.040000000000000036,0.7899319759377733,52
dp_sigma,0.075,14,0.9499999999999998,171.07092287583706,0.7853191675674894,2984.126059206391,0.0,0.051056387536176286,0.5211600000000001,0.07999999999999996,0.7816662451196082,40
dp_sigma,0.075,15,0.9800000000000001,167.13373308551346,0.7752335611832416,3052.2334717539698,0.0,0.020510048054361713,0.47202,0.040000000000000036,0.8002772111558659,82
dp_sigma,0.075,16,0.9800000000000001,166.65664181454696,0.778863889506814,2826.378045890911,0.0,0.012725308765693768,0.5133599999999999,0.040000000000000036,0.8021174762643195,20
dp_sigma,0.075,17,0.9600000000000002,164.57609068760937,0.7611970909470062,2746.9612614744246,0.0,0.00878320128335142,0.5681200000000001,0.12000000000000002,0.7881836663567072,38
dp_sigma,0.075,18,0.9499999999999998,165.47898790124043,0.7752710070897636,2771.7168901064624,0.0,0.025155874275255334,0.6249400000000002,0.039999999999999925,0.7748473592034202,113
dp_sigma,0.075,19,0.9700000000000001,165.10319938801663,0.7734019365025617,2657.370651654201,0.0,0.050508761224186585,0.587,0.07999999999999996,0.7988484355346445,20
dp_sigma,0.075,20,0.9499999999999998,169.2098692373494,0.7729462009672575,2772.185641315714,0.0,0.07691517342410563,0.68774,0.039999999999999925,0.77876009829029,120
dp_sigma,0.075,21,0.99,160.37414996791117,0.7711809446237207,2819.5227654296277,0.0,0.05885177941123397,0.47972000000000004,0.040000000000000036,0.8052436408306027,14
dp_sigma,0.075,22,0.9600000000000002,166.2983483994601,0.7634217928698039,2706.4018907693203,0.0,0.01118742959231114,0.5074,0.07999999999999996,0.7854298069046746,120
dp_sigma,0.075,23,0.9800000000000001,160.16066443056397,0.7620289942681893,2892.9488356303436,0.0,0.021133369073485203,0.54646,0.040000000000000036,0.7918006429376645,14
dp_sigma,0.075,24,0.9600000000000002,158.72606049937903,0.7612534357493058,2472.4818315129605,0.0,0.02144993780177261,0.47944000000000003,0.07999999999999996,0.7820910622102166,74
dp_sigma,0.075,25,0.9700000000000001,167.78748031406013,0.790897274355973,3154.5540703789816,0.0,0.015502092169113177,0.5203,0.040000000000000036,0.7962969679512222,46
dp_sigma,0.075,26,0.9700000000000001,164.057294693173,0.7961593330211902,2736.146908182014,0.0,0.018608862288115296,0.49734000000000006,0.07999999999999996,0.802171734149268,74
dp_sigma,0.075,27,0.9600000000000002,168.78038361334637,0.784992297697088,2894.6490299354573,0.0,0.010375282592468778,0.6597200000000001,0.07999999999999996,0.7837890185598091,49
dp_sigma,0.075,28,0.9499999999999998,165.0410297534519,0.7649270418243578,2703.750815330216,0.0,0.02734437728492587,0.35490000000000005,0.07999999999999996,0.7737516597973415,54
dp_sigma,0.075,29,0.9600000000000002,168.5644560923394,0.7957359855628103,3061.369301624526,0.0,0.006436820633150836,0.54596,0.12000000000000002,0.7940369408912774,68
dp_sigma,0.1,0,0.9700000000000001,170.27996731687028,0.786765422922341,2890.5081977895907,0.0,0.04485171847408177,0.6341,0.07999999999999996,0.8008981403670157,120
dp_sigma,0.1,1,0.9650000000000001,164.12414049669732,0.789588109891297,2843.21396011733,0.0,0.058974975381017994,0.5005499999999999,0.07999999999999996,0.7960126371889689,120
dp_sigma,0.1,2,0.9600000000000002,169.22210894948552,0.7736165908793455,2784.803414433018,0.0,0.059219680970519495,0.4668200000000001,0.16000000000000006,0.7895193599784343,54
dp_sigma,0.1,3,0.9600000000000002,168.31436988373915,0.7709520593084408,2948.0606833469133,0.0,0.00918520702899031,0.52204,0.12000000000000002,0.7878386868081337,83
dp_sigma,0.1,4,0.9399999999999998,169.5693293378226,0.7655710716643448,2678.2560801446116,0.0,0.017047228907566887,0.54112,0.12000000000000002,0.7771529104907324,63
dp_sigma,0.1,5,0.9499999999999998,163.4790172040389,0.7566471233559495,2600.5666053223276,0.0,0.020597369914912553,0.50722,0.07999999999999996,0.7828507176865036,68
dp_sigma,0.1,6,0.9800000000000001,163.9193849649424,0.7529909194753922,2752.140010544589,0.0,0.01906450156730107,0.50668,0.040000000000000036,0.7900461808840546,120
dp_sigma,0.1,7,0.9600000000000002,163.33553319892866,0.7777765647547443,2854.7858204589124,0.0,0.015868324512882934,0.4989800000000001,0.07999999999999996,0.78221515820875,22
dp_sigma,0.1,8,0.9800000000000001,166.85324997897322,0.7764408217699574,2985.098368029011,0.0,0.02445120851239707,0.5817,0.040000000000000036,0.7944924090513907,34
dp_sigma,0.1,9,0.9700000000000001,166.17044072849717,0.7909715173883011,3034.471264210886,0.0,0.02202726524275434,0.4596400000000001,0.07999999999999996,0.8045388965490439,41
dp_sigma,0.1,10,0.99,159.51388674012586,0.7626715808083361,2823.3034280137663,0.0,0.025709957410937435,0.6077000000000001,0.040000000000000036,0.789347295285774,113
dp_sigma,0.1,11,0.9800000000000001,171.30213855458715,0.7764400673413012,2920.057124781261,0.1848022813232465,0.018581402899677683,0.56956,0.040000000000000036,0.79856154759826,93
dp_sigma,0.1,12,0.9700000000000001,170.20512026460958,0.8025682984762437,2976.639001529669,0.0,0.024204094930954496,0.46498000000000006,0.07999999999999996,0.8019448652065471,59
dp_sigma,0.1,13,0.9800000000000001,167.44145866881559,0.7592443790911546,2669.1630442369315,0.0,0.014844243713272342,0.51338,0.040000000000000036,0.7887384742736862,10
dp_sigma,0.1,14,0.9399999999999998,172.58119698804182,0.7823290930577645,2949.7043025953944,0.0,0.08922835891580705,0.54992,0.12000000000000002,0.7746292231312377,40
dp_sigma,0.1,15,0.9800000000000001,167.23319590812818,0.7735425462847338,3059.21046016639,0.0,0.03563737466227023,0.4495400000000001,0.040000000000000036,0.7996974736353556,82
dp_sigma,0.1,16,0.9800000000000001,166.03177479518803,0.7785037122432119,2808.417533023948,0.0,0.015460140392548363,0.5435799999999998,0.040000000000000036,0.8024649452982144,21
dp_sigma,0.1,17,0.9600000000000002,164.61958203639625,0.759963557940501,2749.0601028484057,0.0,0.01405321193936448,0.57826,0.12000000000000002,0.7877819001190709,64
dp_sigma,0.1,18,0.9499999999999998,165.69475456798168,0.7746232529800563,2777.949605778281,0.0,0.04307071786265871,0.61488,0.039999999999999925,0.7744794605902434,113
dp_sigma,0.1,19,0.9700000000000001,165.62894610103535,0.771475862054929,2674.5523850794457,0.0,0.08686694485112782,0.57034,0.07999999999999996,0.7978940572200945,20
dp_sigma,0.1,20,0.9499999999999998,171.7637128640858,0.7799482357927514,2808.9276511418743,0.0,0.13366943722947147,0.67096,0.039999999999999925,0.7789287053253108,120
dp_sigma,0.1,21,0.9800000000000001,160.80768146902068,0.770018608460681,2807.2399285203624,0.0,0.10297466008211717,0.44939999999999997,0.040000000000000036,0.7995674033481726,120
dp_sigma,0.1,22,0.9700000000000001,164.84856246857163,0.7650443812857624,2754.8602262021623,0.0,0.014622663248122317,0.48848,0.07999999999999996,0.791993806267903,120
dp_sigma,0.1,23,0.9800000000000001,159.85904406560616,0.7610232966521366,2886.4183200255848,0.0,0.03696705480886818,0.5806,0.040000000000000036,0.7917373182909333,14
dp_sigma,0.1,24,0.9600000000000002,158.88514906659466,0.7603422315675401,2475.6346319227678,0.0,0.037091152526717755,0.4883600000000001,0.07999999999999996,0.7816911759366014,113
dp_sigma,0.1,25,0.9700000000000001,167.08719363745877,0.7896597146585481,3137.3888227416974,0.0,0.023957319654815783,0.5484199999999999,0.040000000000000036,0.7964515206518538,44
dp_sigma,0.1,26,0.9800000000000001,162.2970632387191,0.7965218610209147,2762.341555359679,0.0,0.01881958669326401,0.5085000000000001,0.07999999999999996,0.8085864056153523,20
dp_sigma,0.1,27,0.9600000000000002,168.97305317378695,0.7851566295938576,2896.813793788934,0.0,0.01276505220211194,0.6554599999999999,0.07999999999999996,0.7836889955759392,17
dp_sigma,0.1,28,0.9600000000000002,164.69886855023626,0.7656868938671889,2741.133743930027,0.0,0.037025548141408196,0.35944,0.07999999999999996,0.7792502926529725,120
dp_sigma,0.1,29,0.9600000000000002,168.61984838160407,0.7948147932406562,3065.080398622868,0.0,0.009973350702297228,0.54684,0.12000000000000002,0.7937197444843822,120
imitation_weight,0.0,0,0.9700000000000001,171.9030148196898,0.7880348023190361,2901.680320972973,0.0,0.01199334453048771,0.59218,0.07999999999999996,0.8001338814932186,43
imitation_weight,0.0,1,0.9650000000000001,164.06507567484078,0.7911528956278671,2865.7184157454462,0.0,0.019181502727239255,0.45657000000000003,0.07999999999999996,0.796528720248448,64
imitation_weight,0.0,2,0.9600000000000002,169.35566217308306,0.7740196032086328,2788.9359882412436,0.0,0.017744030410099018,0.48007999999999995,0.16000000000000006,0.7895431222201872,28
imitation_weight,0.0,3,0.9600000000000002,168.78128646144182,0.7725612088375645,2957.7015922275987,0.0,0.00510396721856384,0.48912000000000005,0.12000000000000002,0.7879791898499646,20
imitation_weight,0.0,4,0.93,170.02132960530454,0.7687146079504605,2721.1378014847387,0.0,0.0045625704212749665,0.4648600000000001,0.12000000000000002,0.772773014492799,15
imitation_weight,0.0,5,0.9600000000000002,164.346129926636,0.768703335406282,2683.6670766652487,0.0,0.006125832087103492,0.4954600000000001,0.07999999999999996,0.7908367602954695,84
imitation_weight,0.0,6,0.9800000000000001,164.4817220367292,0.7535989357204612,2773.01042944662,0.0,0.012056559040342831,0.47488,0.040000000000000036,0.7897978329287841,33
imitation_weight,0.0,7,0.9630000000000001,161.18233941229704,0.7803289626291228,2865.877521056675,0.19327697553704298,0.006315178576951563,0.49383,0.06799999999999998,0.7862001477768639,27
imitation_weight,0.0,8,0.9800000000000001,167.06229455397892,0.7796185177453283,2981.004066043099,0.0,0.006540735266497978,0.52956,0.040000000000000036,0.7952870382637907,34
imitation_weight,0.0,9,0.9700000000000001,164.10889539961389,0.7910947570077468,3020.0463021329238,0.0,0.006348528283993911,0.51196,0.07999999999999996,0.8060377870480007,72
imitation_weight,0.0,10,0.99,159.03022925089334,0.7643970433208529,2822.1684059998524,0.0,0.00727091501859563,0.5742,0.040000000000000036,0.7902731212271116,120
imitation_weight,0.0,11,0.9700000000000001,172.954836496761,0.7768271656259085,2890.2071287583303,0.0,0.008562552796278329,0.5429799999999999,0.07999999999999996,0.7924777411989616,23
imitation_weight,0.0,12,0.9700000000000001,169.60282400344582,0.8025111794394257,2984.845195482191,0.0,0.00843890952824027,0.46900000000000014,0.07999999999999996,0.8023657179101382,35
imitation_weight,0.0,13,0.9800000000000001,169.63932241522707,0.7671429630029851,2724.800387197185,0.0,0.0050918444001219225,0.5168200000000001,0.040000000000000036,0.7894132081973922,42
imitation_weight,0.0,14,0.9499999999999998,171.35205828882113,0.7875097517903897,2990.4737109750927,0.0,0.023641133705065036,0.51162,0.07999999999999996,0.7821128181396226,40
imitation_weight,0.0,15,0.9800000000000001,167.1737073375661,0.7760916741956466,3049.4548946432446,0.0,0.009592439604504644,0.4687200000000001,0.040000000000000036,0.8005056036647469,82
imitation_weight,0.0,16,0.9800000000000001,166.83603480859176,0.7782221013958959,2828.49070436947,0.0,0.009468317710803503,0.52488,0.040000000000000036,0.8017939310158286,14
imitation_weight,0.0,17,0.9600000000000002,163.42913434399685,0.762758076961455,2751.5465470481267,0.0,0.004675116623093336,0.54018,0.12000000000000002,0.789488558080698,113
imitation_weight,0.0,18,0.9499999999999998,165.65904718609272,0.7762605512016584,2775.3617689565044,0.0,0.012357367993329111,0.5940399999999999,0.039999999999999925,0.7750020670458458,33
imitation_weight,0.0,19,0.9700000000000001,164.62514460217847,0.7761764333489146,2641.100121328263,0.0,0.022992694282376464,0.6379400000000001,0.07999999999999996,0.8000227874074156,20
imitation_weight,0.0,20,0.9499999999999998,170.91379302189415,0.7835342372747932,2789.1750157432043,0.0,0.03500172203574283,0.6415000000000001,0.039999999999999925,0.7806451688830561,120
imitation_weight,0.0,21,0.99,163.5298114959217,0.7731866608191701,2849.2744641875825,0.0,0.026742413304133267,0.43065999999999993,0.040000000000000036,0.8034625336532351,14
imitation_weight,0.0,22,0.9600000000000002,163.9882951607808,0.7637553427650376,2702.7427238921528,0.0,0.007646902573112851,0.50742,0.07999999999999996,0.7872465985230395,120
imitation_weight,0.0,23,0.9800000000000001,160.23534625616972,0.7629642502968973,2894.125394128201,0.0,0.009767679750343174,0.52472,0.040000000000000036,0.7920208323031941,14
imitation_weight,0.0,24,0.9600000000000002,158.75039161387778,0.7623555926225603,2472.8851601956317,0.0,0.010132251974304634,0.4622800000000001,0.07999999999999996,0.7824018367671175,113
imitation_weight,0.0,25,0.9700000000000001,168.0893290239746,0.792809532952441,3161.7263514714664,0.0,0.008328694053472845,0.5077400000000001,0.040000000000000036,0.7966445234381998,120
imitation_weight,0.0,26,0.9700000000000001,165.74597759186204,0.7962742232225808,2752.209949150604,0.0,0.017284434673560257,0.48638000000000003,0.07999999999999996,0.8009536638244198,23
imitation_weight,0.0,27,0.9600000000000002,169.29407030368628,0.7856721861985665,2907.6653060790136,0.0,0.006367614970548036,0.6497,0.07999999999999996,0.783590265325988,40
imitation_weight,0.0,28,0.9499999999999998,165.12243804682566,0.764510792188652,2706.379528935976,0.0,0.019614587483842205,0.36344000000000004,0.07999999999999996,0.7735622505931163,60
imitation_weight,0.0,29,0.9600000000000002,168.6642741885708,0.7974330614446854,3058.2524216721004,0.0,0.0037044018295246035,0.5279599999999999,0.12000000000000002,0.7944721576473666,40
imitation_weight,0.5,0,0.9700000000000001,172.01355633228656,0.7880949813291306,2904.2604157789256,0.0,0.012093814036618385,0.58714,0.07999999999999996,0.8000734406979418,43
imitation_weight,0.5,1,0.9650000000000001,163.9760266819516,0.7911260059352068,2863.708544400424,0.0,0.019138832288570447,0.45529000000000003,0.07999999999999996,0.7965881936731137,64
imitation_weight,0.5,2,0.9600000000000002,169.34583040922848,0.7740497083119119,2788.5163877712976,0.0,0.017800618077801207,0.48007999999999995,0.16000000000000006,0.7895592762654219,29
imitation_weight,0.5,3,0.9600000000000002,168.86378333453973,0.7719875013463184,2961.594115011879,0.0,0.005154425878918125,0.48912000000000005,0.12000000000000002,0.7877465721504253,20
imitation_weight,0.5,4,0.93,170.00644077801726,0.7687351780787711,2720.9020595647867,0.0,0.004568027022147068,0.4648600000000001,0.12000000000000002,0.7727899395977822,15
imitation_weight,0.5,5,0.9600000000000002,162.33238939490312,0.7597228663459179,2642.962314788639,0.0,0.006222009201374517,0.49851999999999996,0.07999999999999996,0.7896103660029786,84
imitation_weight,0.5,6,0.9800000000000001,164.50134114332675,0.753638468913713,2773.2941653278003,0.0,0.01213053861025195,0.47314,0.040000000000000036,0.7897947565313503,33
imitation_weight,0.5,7,0.9630000000000001,161.1673653104811,0.7802682331672091,2865.3880982361843,0.19331053999375314,0.006359456204534049,0.49467,0.06799999999999998,0.7861941983703946,27
imitation_weight,0.5,8,0.9800000000000001,167.0586172339902,0.7796261268009375,2980.911668260447,0.0,0.00651650025047773,0.52956,0.040000000000000036,0.7952921323201012,34
imitation_weight,0.5,9,0.9700000000000001,164.1116103307065,0.7910846333833714,3020.13266397442,0.0,0.006355345976871002,0.51196,0.07999999999999996,0.8060328170320143,72
imitation_weight,0.5,10,0.99,159.05214197816832,0.7642520998484864,2823.186548108737,0.0,0.007340965199663772,0.578,0.040000000000000036,0.7902111976677746,120
imitation_weight,0.5,11,0.9700000000000001,172.95279298708243,0.7768297271196779,2890.1736243315436,0.0,0.008595357506661763,0.5429799999999999,0.07999999999999996,0.7924799850973067,23
imitation_weight,0.5,12,0.9700000000000001,169.59676869748552,0.8025325676081373,2984.569618619768,0.0,0.00845343376689354,0.46900000000000014,0.07999999999999996,0.8023765365304477,120
imitation_weight,0.5,13,0.9800000000000001,169.63113072758284,0.7671739569980316,2724.335593550198,0.0,0.005157409350024998,0.5168200000000001,0.040000000000000036,0.7894288575850521,42
imitation_weight,0.5,14,0.9499999999999998,171.3546179683783,0.7874932503122315,2990.5111089454067,0.0,0.02370117936035217,0.51162,0.07999999999999996,0.7821059610819736,40
imitation_weight,0.5,15,0.9800000000000001,167.16893236338086,0.7761066245850902,3049.2735124489773,0.0,0.009572292133995195,0.4687200000000001,0.040000000000000036,0.8005135814629835,82
imitation_weight,0.5,16,0.9800000000000001,166.8258032458728,0.778247823226885,2828.16190698071,0.0,0.00951678783866211,0.52488,0.040000000000000036,0.8018091090008292,14
