parameter,value,seed,month,insured_pct,effective_price,coverage,profit_per_insurer,subsidy_per_patient,risk_mse,hhi,coverage_disparity,goal_score,insurer_mse_disparity
fl_interval,10.0,6,108,0.98,164.151331082274,0.756392902922005,2884.6281226164983,0.0,0.06340032765431866,0.4998000000000001,0.040000000000000036,0.7931787107794476,0.0013484858887407576
fl_interval,10.0,6,109,0.98,163.77230046439442,0.7566849355120334,2804.4397234897406,0.0,0.06469646899023515,0.4998000000000001,0.040000000000000036,0.7923131921420846,0.0030682217519739634
fl_interval,10.0,6,110,0.98,163.78994421650668,0.7550366966657265,2724.6241719981185,0.0,0.011320465681045177,0.5052000000000001,0.040000000000000036,0.7906849668766722,0.002279342930867875
fl_interval,10.0,6,111,0.98,163.2573751575798,0.7576164358129792,2770.728956236409,0.0,0.012303663717795727,0.46020000000000005,0.040000000000000036,0.7909729447173249,0.00023302485576030818
fl_interval,10.0,6,112,0.98,164.38029274741217,0.7563948589084007,2869.876586255447,0.0,0.012433117393553197,0.42819999999999997,0.040000000000000036,0.7901010727087465,0.00029420390841816387
fl_interval,10.0,6,113,0.98,163.866990933024,0.7518854417922468,2776.5257917894955,0.0,0.013120713156347035,0.44980000000000003,0.040000000000000036,0.7896772601626701,0.00039690615833402887
fl_interval,10.0,6,114,0.98,165.34270208240963,0.7538507183855412,2810.7595862106764,0.0,0.011605489004869358,0.45880000000000004,0.040000000000000036,0.788980977456543,0.00039482105428809014
fl_interval,10.0,6,115,0.98,165.33742062393307,0.7517947438233075,2795.752688222893,0.0,0.012658217569359835,0.414,0.040000000000000036,0.7884818660169786,0.0005394402859641339
fl_interval,10.0,6,116,0.98,164.9092797558606,0.7521745519673085,2773.6816646930683,0.0,0.013264648914482062,0.4662,0.040000000000000036,0.7885142364499274,0.0006745390649602837
fl_interval,10.0,6,117,0.98,164.16042328440784,0.7527260782319327,2660.8603286827556,0.0,0.012812905431245275,0.4954000000000001,0.040000000000000036,0.7899825634813471,0.0007151210349393574
fl_interval,10.0,6,118,0.98,163.966521884824,0.7509711669312574,2703.4893062468504,0.0,0.01446268005309192,0.5621999999999998,0.040000000000000036,0.7904762688224626,0.0008913899776150647
fl_interval,10.0,6,119,0.98,165.1306417820307,0.7542912694537417,2793.1458018594835,0.0,0.013564291491749673,0.49080000000000007,0.040000000000000036,0.7894696687710847,0.0008273234491466661
fl_interval,10.0,6,120,0.98,164.73147021902528,0.7545351310072486,2779.3432854359694,0.0,0.005780711777463702,0.4954000000000001,0.040000000000000036,0.7911938778879295,0.0008260688517273624
fl_interval,10.0,7,1,0.1,55.9252147990112,0.24099000351898966,123.60894591977785,0.0,0.0011436701599371495,0.003,0.12,0.2775003895919422,0.0007615722171740225
fl_interval,10.0,7,2,0.1,56.46054673879693,0.2405986490819793,126.60420270851526,0.0,0.0010406204666339684,0.003,0.12,0.27683261591438296,0.0005112509255763511
fl_interval,10.0,7,3,0.1,56.46054673879693,0.2405986490819793,122.40430828919888,0.0,0.001202383467756491,0.003,0.12,0.276770045755247,0.0006719938980324883
fl_interval,10.0,7,4,0.1,78.1948023680881,0.32574245547634223,175.51148890997598,0.0,0.001344725789021605,0.003,0.12,0.28519066604587595,0.0010979781586009268
fl_interval,10.0,7,5,0.1,97.72957996149907,0.4027370578851688,200.71375991514125,0.0,0.0016064395487221952,0.003,0.12,0.29232364660904997,0.0007030335520456683
fl_interval,10.0,7,6,0.9,139.76309629424125,0.7570908603580799,3444.325840075139,35.414216455163825,0.0018992517357782177,0.32099999999999995,0.12,0.7659326050707991,0.0008955954391790114
fl_interval,10.0,7,7,0.9,142.0428542500715,0.757864427803971,3403.112319489612,0.0,0.0018489461555304956,0.3554,0.12,0.7640298528672975,0.0012433750586024939
fl_interval,10.0,7,8,0.9,143.17050501538372,0.759532933703119,3435.3938590791795,0.0,0.0018251351382731838,0.3396,0.12,0.7626056118742222,0.0014233701273420256
fl_interval,10.0,7,9,0.9,142.75636783584903,0.7588614864177825,3422.714831664005,0.0,0.0023564488796799,0.378,0.12,0.7622937483768559,0.0016678321447077585
fl_interval,10.0,7,10,0.9,145.17142834160674,0.7582081544493514,3418.7689357975455,0.0,0.0007966225773719571,0.34900000000000003,0.12,0.7609324810675122,0.001767327394918527
fl_interval,10.0,7,11,0.9,146.4897122117248,0.757098215970222,3395.3918268998027,0.0,0.0007872786668327678,0.387,0.12,0.7591040620384601,0.0001599231224142205
fl_interval,10.0,7,12,0.9,147.1185615100967,0.7583977200719373,3361.98292051266,0.0,0.0009478370641650968,0.3614,0.12,0.7596386457646945,0.00034508710003471933
fl_interval,10.0,7,13,0.91,147.80111249540417,0.7711568000142399,3411.207778144684,1.3456227456587435,0.0011483143077407026,0.37650000000000006,0.12,0.7675902991981027,0.0005412476470600282
fl_interval,10.0,7,14,0.91,148.32296699860376,0.7696682146315109,3426.4188367535007,0.0,0.0011887605398178912,0.39269999999999994,0.12,0.7666807724370939,0.0006761904391304997
fl_interval,10.0,7,15,0.91,151.01140272559317,0.7795653006080931,3404.916356042166,0.0,0.0012080675142372833,0.4083,0.12,0.7679027002185643,0.0008014685899100535
fl_interval,10.0,7,16,0.91,151.87127132192103,0.7787193732185688,3435.2777023762155,0.0,0.0012645539753611673,0.38549999999999995,0.12,0.7673113610274802,0.0009673548589038959
fl_interval,10.0,7,17,0.91,154.16696708056807,0.7786921121491158,3388.88081557022,0.0,0.0012563049383646889,0.39069999999999994,0.12,0.7658195747076538,0.0009915662342610807
fl_interval,10.0,7,18,0.91,155.1540088849063,0.7777719083328233,3427.25695464549,0.0,0.0012664369471112745,0.3463,0.12,0.764611822548187,0.000580733356919466
fl_interval,10.0,7,19,0.91,154.88169713249246,0.7760451593286913,3418.43357529357,0.0,0.0012099807677437098,0.38789999999999997,0.12,0.7630792770820147,0.0006407711308118785
fl_interval,10.0,7,20,0.92,154.89415673879165,0.7766395807800229,3456.0784699474075,0.0,0.004546587227703633,0.3994,0.12,0.7686025152569894,0.0006946446907636857
fl_interval,10.0,7,21,0.92,156.06183048898964,0.7744554725445115,3404.8149613831965,0.0,0.004825365364696586,0.4204,0.12,0.7663395452299555,0.0009249695257002189
fl_interval,10.0,7,22,0.92,155.1699470631923,0.7726700651939883,3350.2134686405207,0.0,0.004984309347203209,0.4394,0.12,0.767322735633192,0.0007367323832155422
fl_interval,10.0,7,23,0.92,155.41378648073044,0.7715689718217398,3363.960051586094,0.0,0.0052402951480368404,0.429,0.12,0.7688824783358467,0.000676371412707274
fl_interval,10.0,7,24,0.92,155.16196980514792,0.7744307421258555,3321.1003884154884,0.0,0.0055109668075284035,0.4106,0.12,0.768920857286707,0.00045423947614754473
fl_interval,10.0,7,25,0.92,155.0251913003773,0.7746433788654583,3297.1525916417236,0.0,0.005872520218785366,0.40019999999999994,0.12,0.7690007612517195,0.00048207173979198477
fl_interval,10.0,7,26,0.92,154.66106130482464,0.7706540292719312,3237.177151358082,0.0,0.006257670644903657,0.4174,0.12,0.7675594326793032,0.00030126612832976946
fl_interval,10.0,7,27,0.92,154.0343270432457,0.7694732739538873,3233.7931701961293,0.0,0.006425273564141405,0.44620000000000004,0.12,0.7671895986746555,0.0004813887447236826
fl_interval,10.0,7,28,0.92,153.9785559085264,0.7715080804218882,3175.3209776609924,0.0,0.006909945704983943,0.45660000000000006,0.12,0.7685838148476634,0.0006045512605728067
fl_interval,10.0,7,29,0.92,155.17583365621928,0.7712658249562743,3248.1911733503775,0.0,0.007159119568368952,0.45660000000000006,0.12,0.7665512031643258,0.0005637112015280328
fl_interval,10.0,7,30,0.92,154.74441381469606,0.773276464237146,3251.443334528121,0.0,0.03200461367792289,0.46740000000000004,0.12,0.7680126040346802,0.0005283626266760083
fl_interval,10.0,7,31,0.92,155.65565635527994,0.7664983538819483,3240.9260603771218,0.0,0.03325099930062711,0.5121999999999999,0.12,0.7648743507697456,0.004568098212480106
fl_interval,10.0,7,32,0.92,155.54890343045577,0.7684534136180318,3161.8530303033285,0.0,0.033931464656235893,0.4870000000000001,0.12,0.7668317856676056,0.002384787252766591
fl_interval,10.0,7,33,0.92,155.35264165114972,0.7665285704278418,3143.184060955924,0.0,0.03574953954862757,0.4650000000000001,0.12,0.764737346135034,0.0019000381614063717
fl_interval,10.0,7,34,0.92,154.51367648066335,0.7686626927427322,3172.985865090921,0.0,0.036554763829933896,0.4650000000000001,0.12,0.7658155127473072,0.001330516508155565
fl_interval,10.0,7,35,0.92,154.9128134013666,0.770929076217724,3142.2506930182703,0.0,0.037813356814339054,0.4342000000000001,0.12,0.7662255416815875,0.001406993515940545
fl_interval,10.0,7,36,0.92,155.43640560893314,0.7676295068629204,3168.474961718645,0.0,0.03923794652139337,0.44560000000000005,0.12,0.7645688456187579,0.0006470435451241157
fl_interval,10.0,7,37,0.92,155.65239373608773,0.768493261310556,3094.046928147867,0.0,0.040547542139095796,0.4342000000000001,0.12,0.7636932568012067,0.0015012809695474046
fl_interval,10.0,7,38,0.92,156.495481104526,0.7701418816373383,3078.659694298916,0.0,0.04163797153112406,0.4542000000000001,0.12,0.7626754533992205,0.0005474001412736559
fl_interval,10.0,7,39,0.92,156.9953034628203,0.7739431328506394,3094.1191514882244,0.0,0.042123813075524166,0.4786000000000001,0.12,0.7639817885899999,0.0005712540875969353
fl_interval,10.0,7,40,0.92,157.53117557327724,0.7720678038932403,3036.502740676724,0.0,0.0032838070056578302,0.5021999999999999,0.12,0.7636543053763244,0.0007414792395590074
fl_interval,10.0,7,41,0.92,156.88240222698033,0.7736763809676548,3079.1767151849135,0.0,0.002859331466081577,0.42700000000000005,0.12,0.765425137639986,0.00031072252669947444
fl_interval,10.0,7,42,0.92,157.20367965165036,0.7725414923661864,3067.038158959002,0.0,0.002557794499755242,0.45820000000000005,0.12,0.7646996669360778,0.00015129419010298604
fl_interval,10.0,7,43,0.92,157.03099477579775,0.7724311923154147,3024.3207270459748,0.0,0.00286947867561292,0.419,0.12,0.7652725239254288,0.0008687885163830068
fl_interval,10.0,7,44,0.93,157.69768958478036,0.7733705999244558,3037.695090574466,0.0,0.004052233156774076,0.47030000000000005,0.07999999999999996,0.7693406604104754,0.0005253392687667373
fl_interval,10.0,7,45,0.93,157.82888928089542,0.7705113862185219,3052.156790079679,0.0,0.003417635330163425,0.44970000000000004,0.07999999999999996,0.767971746135919,0.00042608477439570703
fl_interval,10.0,7,46,0.93,158.31208339848394,0.7685485894863489,3100.809052530586,0.0,0.003917534756861002,0.47130000000000005,0.07999999999999996,0.7673810834295911,0.0003083370715668489
fl_interval,10.0,7,47,0.93,158.47466307077127,0.7691986605335454,3016.917969387525,0.0,0.004684040930802129,0.44770000000000004,0.07999999999999996,0.7674380266613019,0.00863230051361982
fl_interval,10.0,7,48,0.93,158.7604130713481,0.7695107210691029,2917.084668502346,0.0,0.005596612660638716,0.42810000000000004,0.07999999999999996,0.7675046733465122,0.014263843536129037
fl_interval,10.0,7,49,0.93,158.42515490909614,0.7684955566170275,2793.1686836959166,0.0,0.005800774700393767,0.46030000000000004,0.07999999999999996,0.767633505813382,0.0005788187893908023
fl_interval,10.0,7,50,0.93,158.7098520629162,0.7673409652505191,2696.3182847364096,0.0,0.07691162809705245,0.43950000000000006,0.07999999999999996,0.7676148754711691,0.0002827886990426844
fl_interval,10.0,7,51,0.93,161.98276687164886,0.7563576043773018,2866.7439753863578,0.0,0.07999357704845751,0.48770000000000013,0.07999999999999996,0.7620896799113972,0.0010791321234585862
fl_interval,10.0,7,52,0.93,161.0174629403055,0.757762816414057,2828.3264406305966,0.0,0.08159992946764857,0.48770000000000013,0.07999999999999996,0.7633960080701766,0.0008721720882194544
fl_interval,10.0,7,53,0.93,159.46420139250952,0.7611415602123881,2734.057488748295,0.0,0.08172179411886588,0.47030000000000005,0.07999999999999996,0.7650593486415506,0.0005958098469605196
fl_interval,10.0,7,54,0.93,159.90492706660592,0.7676024043161699,2721.5768211796794,0.0,0.08363507622686328,0.4131,0.07999999999999996,0.766123671366456,0.00043730795991944174
fl_interval,10.0,7,55,0.93,160.1859082051198,0.7689826326074398,2725.1747175680935,0.0,0.08454848863794252,0.44310000000000005,0.07999999999999996,0.7656321360095968,0.00026202353880941365
fl_interval,10.0,7,56,0.93,159.81629960974408,0.7665073881765491,2809.362962680831,0.0,0.08658660495910181,0.4815000000000001,0.07999999999999996,0.7652530665170509,0.0007712190667131182
fl_interval,10.0,7,57,0.93,157.6619143745714,0.7647025704430397,2803.0593422497304,0.0,0.08774470892642781,0.5050999999999999,0.07999999999999996,0.765875850371794,0.0005747979998511571
fl_interval,10.0,7,58,0.93,158.81789901207267,0.7658294515494846,2839.1403921868487,0.0,0.08960715594416542,0.4931000000000001,0.07999999999999996,0.7646811382858696,0.0007292423316180847
fl_interval,10.0,7,59,0.93,158.77223703653962,0.7678843516677383,2728.3960899296817,0.0,0.09085705683251785,0.48070000000000007,0.07999999999999996,0.7651236259795663,0.00029766011321537733
fl_interval,10.0,7,60,0.93,159.53318018331544,0.7696786413603235,2883.0525738161614,0.0,0.009771528012497116,0.43950000000000006,0.07999999999999996,0.7649948189192992,0.00040577738122772274
fl_interval,10.0,7,61,0.94,159.1215007142759,0.7734849095053135,2713.414520324176,0.0,0.010953026376191905,0.37020000000000003,0.039999999999999925,0.7714205976719941,0.0012191087886154568
fl_interval,10.0,7,62,0.94,158.61740695545873,0.7698315085681787,2820.5409527604425,0.0,0.010431703247551832,0.44520000000000004,0.039999999999999925,0.7707358988277613,0.0011389933179803697
fl_interval,10.0,7,63,0.94,159.71331391697348,0.7681988999431223,2800.514641163103,0.0,0.011540104472937887,0.4338,0.039999999999999925,0.7679753873307217,0.0010854847331478257
fl_interval,10.0,7,64,0.94,160.69963420148625,0.7673992624512076,2746.383897251841,0.0,0.01116047311097618,0.4942000000000001,0.039999999999999925,0.7664767531006924,0.0010640797823205043
fl_interval,10.0,7,65,0.94,160.70255508259737,0.7652481690476927,2742.1439555297893,0.0,0.010905647961484627,0.47220000000000006,0.039999999999999925,0.7656876079169707,0.0007831239960593868
fl_interval,10.0,7,66,0.94,160.55779276651532,0.769483635440493,2811.52528511099,0.0,0.010816869605025991,0.4830000000000001,0.039999999999999925,0.7672983093332957,0.0007752494699063855
fl_interval,10.0,7,67,0.94,161.00256232380642,0.7670306939925382,2863.28303407561,0.0,0.011233495933921738,0.4620000000000001,0.039999999999999925,0.7662976660089326,0.00030896449230472466
fl_interval,10.0,7,68,0.94,160.52671716277845,0.7691921603839502,2791.374979833595,0.0,0.011571564024168,0.4726000000000001,0.039999999999999925,0.7679608474710018,0.0002588527431012157
fl_interval,10.0,7,69,0.94,160.81280108079287,0.7687331226538058,2772.4080420221226,0.0,0.01168360763470525,0.47220000000000006,0.039999999999999925,0.7677728196010417,0.0002824876857417985
fl_interval,10.0,7,70,0.94,160.23456300553596,0.7658704797337846,2774.114956993055,0.0,0.0022047182989456218,0.4942000000000001,0.039999999999999925,0.7676113508579155,0.0007387112260359848
fl_interval,10.0,7,71,0.94,159.74247623019284,0.7678912699359264,2810.100869324725,0.0,0.002411831126069041,0.4620000000000001,0.039999999999999925,0.7694832888147417,0.0004378824254035855
fl_interval,10.0,7,72,0.94,159.5735385537447,0.7705513805163057,2709.0774776441044,0.0,0.0024596317164343497,0.45180000000000003,0.039999999999999925,0.7718182101510643,0.00031785624017481107
fl_interval,10.0,7,73,0.95,158.31214449318563,0.7692412941259247,2776.987976788671,1.8209544733764893,0.0020753089373361567,0.47490000000000004,0.07999999999999996,0.7786462940469079,0.0006500070421482389
fl_interval,10.0,7,74,0.95,158.0082071644144,0.7732514759133126,2886.2500038014346,0.0,0.0015523859018009177,0.5075,0.07999999999999996,0.779859470631057,0.0008791248625866336
fl_interval,10.0,7,75,0.95,158.02574610164055,0.7708147139470578,2802.688325271483,0.0,0.001627812961089813,0.5086999999999999,0.07999999999999996,0.7790570976440995,0.0009101703522634106
fl_interval,10.0,7,76,0.95,157.61558129287448,0.7681929406386431,2903.7677805678773,0.0,0.0017459322724941656,0.5311,0.07999999999999996,0.7780215959526248,0.0006298708805727942
fl_interval,10.0,7,77,0.95,157.15003548187386,0.7702756404837593,2780.6586235262694,0.0,0.0017049253062904493,0.5550999999999999,0.07999999999999996,0.7782329852224424,0.000726919894117198
fl_interval,10.0,7,78,0.95,158.81563975607386,0.7701352654336288,2751.305307076645,0.0,0.0018003113448687338,0.48950000000000005,0.07999999999999996,0.7759703105201228,0.0005093203042824711
fl_interval,10.0,7,79,0.95,158.76336043980098,0.7703610115135673,2855.045608080921,0.0,0.0017971028643144525,0.46510000000000007,0.07999999999999996,0.7765449767274704,0.0008887074369789587
fl_interval,10.0,7,80,0.95,158.77884250163467,0.7693240582171671,2884.2866605262875,0.0,0.012211480555249071,0.4971000000000001,0.07999999999999996,0.7754982419875234,0.0006128757197732739
fl_interval,10.0,7,81,0.96,158.74323511572229,0.7803833957808904,2870.447844304594,0.0,0.012292709417687269,0.4194,0.07999999999999996,0.7834966009831106,0.004014002328033776
fl_interval,10.0,7,82,0.96,159.86229940820866,0.7780598761856026,2863.643799061807,0.0,0.012185150744362102,0.40420000000000006,0.07999999999999996,0.7810451801642603,0.0034649503024950083
fl_interval,10.0,7,83,0.96,160.35299651856647,0.7775852842743358,2876.1595594505875,0.0,0.01290278257403309,0.42579999999999996,0.07999999999999996,0.7807180595405465,0.004003752133906503
fl_interval,10.0,7,84,0.96,161.2923100253938,0.7799055576453297,3003.423450218811,0.0,0.013899811240326144,0.42579999999999996,0.07999999999999996,0.78209205609092,0.004296111636974867
fl_interval,10.0,7,85,0.96,161.02460863836907,0.7771383378387595,2929.4696502563866,0.0,0.014511644702778439,0.4502,0.07999999999999996,0.782222748094882,0.003882926156204077
fl_interval,10.0,7,86,0.96,160.37572957183176,0.7769575764189484,2882.3321484996573,0.0,0.014866266871479114,0.4618,0.07999999999999996,0.7833225486750911,0.004424429988049247
fl_interval,10.0,7,87,0.96,160.43169052773717,0.7759901373489649,2858.230182634796,0.0,0.015047918838468448,0.4274,0.07999999999999996,0.7841200073633433,0.00410691597765806
fl_interval,10.0,7,88,0.96,159.00569310926005,0.775119958709054,2909.769270279258,0.0,0.01510550984079176,0.4532,0.07999999999999996,0.7852786686979188,0.004909395466393322
fl_interval,10.0,7,89,0.96,159.33640774922284,0.7741680923484524,2812.241954593113,0.0,0.01431264234943511,0.4726,0.07999999999999996,0.785656893682132,0.005105541401296247
fl_interval,10.0,7,90,0.96,158.59531175493115,0.7729866364504613,2904.3864645129033,0.0,0.002622344571912576,0.45000000000000007,0.07999999999999996,0.7865364259387934,0.004455963824631921
fl_interval,10.0,7,91,0.96,158.66207091660593,0.7732311519568168,2898.4216563681143,0.0,0.0020745157670451733,0.40619999999999995,0.07999999999999996,0.7859662183149978,0.001687673594840181
fl_interval,10.0,7,92,0.96,159.45633096573235,0.7730744857675851,2827.634154346655,0.0,0.001860363382455447,0.4414,0.07999999999999996,0.784903508593756,0.001649178959432984
fl_interval,10.0,7,93,0.96,160.19553543740645,0.7740363366966405,2923.7262734911646,0.0,0.001967052247297052,0.4332,0.07999999999999996,0.7839686941326112,0.0013071047568524205
fl_interval,10.0,7,94,0.96,160.49968281258342,0.771497288291159,2966.3037574881114,0.0,0.0016292082541621824,0.41379999999999995,0.07999999999999996,0.7832751066224805,0.0006710161634275839
fl_interval,10.0,7,95,0.96,160.48771897258925,0.7713091737497826,2934.3116329905365,0.0,0.0018890522313463416,0.40619999999999995,0.07999999999999996,0.7841878249931211,0.0013300745233485493
fl_interval,10.0,7,96,0.96,162.77204339862573,0.7803364112142379,3135.026363293462,0.0,0.0010643375937849952,0.4274,0.07999999999999996,0.7856861331976164,0.0009673895361319764
fl_interval,10.0,7,97,0.96,161.99306134378915,0.77935947067286,3058.4248444967297,0.0,0.0012331374027403604,0.4532,0.07999999999999996,0.786900508315646,0.001115302296892667
fl_interval,10.0,7,98,0.96,161.3972689096833,0.7786240433885352,3027.3291230870745,0.0,0.00228876961087416,0.5050000000000001,0.07999999999999996,0.7865584972932106,0.0010795718829728572
fl_interval,10.0,7,99,0.96,161.16422720051023,0.7809703114753979,2927.6158649695617,0.0,0.002076186086731384,0.5030000000000001,0.07999999999999996,0.7873767600966879,0.0013380019871710846
fl_interval,10.0,7,100,0.96,161.49267613088244,0.7796578150548216,2874.1132149764253,0.0,0.0021930812526581994,0.4932000000000001,0.07999999999999996,0.7870506648823666,0.0009081097720135705
fl_interval,10.0,7,101,0.96,160.4771070694761,0.7787011474600066,2791.1894376471187,0.0,0.0019932614261150097,0.5337999999999999,0.07999999999999996,0.787466588244933,0.001652857193041363
fl_interval,10.0,7,102,0.96,161.15560038939796,0.778812340470861,2823.6401922954597,0.0,0.0020089182084751475,0.5347999999999999,0.07999999999999996,0.7865096871749673,0.0008974207386924871
fl_interval,10.0,7,103,0.96,161.75710941163206,0.7799881469884838,2902.6439497325628,0.0,0.0015078772365720622,0.4802,0.07999999999999996,0.7864032493412169,0.0009464432710533767
fl_interval,10.0,7,104,0.96,161.67700784989935,0.7791823407688326,2764.0762645157183,0.0,0.0022350211102861433,0.5030000000000001,0.07999999999999996,0.7858165444625783,0.000971478172085133
fl_interval,10.0,7,105,0.96,162.4695319270078,0.778552130019266,2802.897073053381,0.0,0.0025881715392532603,0.44279999999999997,0.07999999999999996,0.7846804933047584,0.00098654976622339
fl_interval,10.0,7,106,0.96,162.8505466104962,0.7773550523450433,2807.9184553387113,0.0,0.0041955724753431674,0.4462,0.07999999999999996,0.7838134752362217,0.0007410562474298023
fl_interval,10.0,7,107,0.96,162.29782155400605,0.7778737482111967,2730.2976842007497,0.0,0.004541394541439534,0.46900000000000003,0.07999999999999996,0.7830481674152161,0.0009119474143024966
fl_interval,10.0,7,108,0.96,161.74935670906908,0.7787242571484622,2733.9705946019717,0.0,0.004756772835819988,0.4748,0.07999999999999996,0.7836879289726103,0.0012421038269260698
fl_interval,10.0,7,109,0.96,161.6159237671512,0.7782869908481506,2828.346284319782,0.0,0.0035031221431668365,0.4618,0.07999999999999996,0.7833047863353654,0.0008539777848752712
fl_interval,10.0,7,110,0.96,161.0204089939582,0.7795256245852756,2763.6832344679124,0.0,0.005521882469563368,0.4838,0.07999999999999996,0.7825677148703813,0.0007165769872948128
fl_interval,10.0,7,111,0.96,162.81905677281551,0.7763725197511558,2874.1509047018862,0.0,0.006625997162025998,0.4662,0.07999999999999996,0.7809816321070597,0.0022678767877889533
fl_interval,10.0,7,112,0.96,161.95240415266036,0.7783613703276093,2698.58206548455,0.0,0.006415277217677412,0.5131999999999999,0.07999999999999996,0.7827190973443335,0.0020176587221382852
fl_interval,10.0,7,113,0.96,161.1081587740027,0.7766030862733483,2818.75140680237,0.0,0.006659449631730198,0.538,0.07999999999999996,0.7827445928424461,0.0024094668589028445
fl_interval,10.0,7,114,0.96,162.15679275899774,0.7793184687214243,2675.08536205017,0.0,0.006396698011506916,0.4662,0.07999999999999996,0.7819257574868966,0.001997778353745096
fl_interval,10.0,7,115,0.96,162.1722519679922,0.7797515812255177,2859.5466478615817,0.0,0.0059887373872810085,0.47740000000000005,0.07999999999999996,0.7818786344481485,0.0022872355752623598
fl_interval,10.0,7,116,0.96,160.86918151177895,0.7803321293460607,2901.8776201900496,0.0,0.005939022195963855,0.5171999999999999,0.07999999999999996,0.7840186732555757,0.004070489950428295
fl_interval,10.0,7,117,0.96,161.02761241362248,0.7827930227476813,2986.838803077821,0.0,0.005459720857117572,0.5074000000000001,0.07999999999999996,0.785816097558428,0.003879738622658396
fl_interval,10.0,7,118,0.97,159.30448864925873,0.7825819895896753,2874.5214639153155,1.933460868519238,0.006363679385451425,0.5023000000000001,0.040000000000000036,0.7933668458102178,0.00297547483679421
fl_interval,10.0,7,119,0.97,160.24030348673483,0.782362495391055,2928.8509058045715,0.0,0.0061441114263714805,0.48510000000000003,0.040000000000000036,0.7941197489222913,0.00332282626352249
fl_interval,10.0,7,120,0.97,160.08129232485004,0.7841589023586605,3035.55022990203,0.0,0.00798629320119291,0.4737,0.040000000000000036,0.794310567944905,0.0012239657403856383
fl_interval,10.0,8,1,0.1,38.360840310716426,0.16581874268858043,77.30290194691568,0.0,0.000935226528324812,0.0029999999999999996,0.12,0.26948302007798725,0.0011523042450522626
fl_interval,10.0,8,2,0.1,78.5502070315335,0.3299468366750601,172.49797513808602,0.0,0.0010886154179989174,0.003,0.12,0.28678259519082483,0.0005701288207538709
fl_interval,10.0,8,3,0.1,78.5502070315335,0.3299468366750601,163.22962290552184,0.0,0.0010995039195145604,0.003,0.12,0.2864513549714134,0.00090270316489251
fl_interval,10.0,8,4,0.1,76.09169894514837,0.32573850677029614,161.79895701967192,0.0,0.001302472000719884,0.0034000000000000007,0.12,0.28752989770548504,0.0007238167578302672
fl_interval,10.0,8,5,0.1,75.49672869319268,0.32139573435403535,166.94319062122966,0.0,0.0012904033453235762,0.0044,0.12,0.2867219998376248,0.0007011214908893841
fl_interval,10.0,8,6,0.9,143.3954367460125,0.7559014030497389,3551.073700464436,31.58965256229629,0.001451783040118179,0.36860000000000004,0.12,0.7632571058610987,0.00046370011583772835
fl_interval,10.0,8,7,0.94,144.2397987927435,0.758158487042729,3706.908398644114,3.6276901446587657,0.0015859921245256095,0.38260000000000005,0.039999999999999925,0.7838658241427492,0.000500109582132306
fl_interval,10.0,8,8,0.94,146.90527929396848,0.7599505540175095,3718.431062364778,0.0,0.0016818925938282584,0.36600000000000005,0.039999999999999925,0.7822130799551058,0.0004985508698432814
fl_interval,10.0,8,9,0.95,147.32523942713738,0.7615200283974677,3693.2556144323603,0.0,0.0018476604469625769,0.37110000000000004,0.07999999999999996,0.7874160804593482,0.0005692392689459006
fl_interval,10.0,8,10,0.96,148.28246285701678,0.7658358057909379,3766.014636936219,0.0,0.012862872080218806,0.34939999999999993,0.07999999999999996,0.7927047213613595,0.0007174613791316618
fl_interval,10.0,8,11,0.96,151.1155191380017,0.7584497296324412,3781.329848193503,0.0,0.012942967609710514,0.3844,0.07999999999999996,0.7881637170911502,0.0008295972912638794
fl_interval,10.0,8,12,0.96,149.97792282232993,0.7639653123648108,3683.955671759724,0.0,0.012943152755086422,0.41379999999999995,0.07999999999999996,0.7909754925552073,0.00022948275311457812
fl_interval,10.0,8,13,0.96,150.2667612800183,0.7624274706195906,3724.0920814831625,0.0,0.01294605887272416,0.43179999999999996,0.07999999999999996,0.7898451177218562,0.0001572260852029416
fl_interval,10.0,8,14,0.97,148.09018075193217,0.764085297474295,3637.227587650184,1.9677240304663766,0.012887027619299753,0.39070000000000005,0.040000000000000036,0.7962976853753845,0.00019770952722938668
fl_interval,10.0,8,15,0.97,151.01473048555528,0.773996686831208,3720.2418560098745,0.0,0.013091826663913052,0.3699,0.040000000000000036,0.7975065676294312,0.00015030862267984663
fl_interval,10.0,8,16,0.97,153.65289550684977,0.7755557007344187,3732.3190925130357,0.0,0.01334628674895057,0.3495,0.040000000000000036,0.7952283772971798,0.00025376909754068586
fl_interval,10.0,8,17,0.97,153.71923765126581,0.7726249311289592,3746.766853511709,0.0,0.013790110964256933,0.3555,0.040000000000000036,0.795212614787741,0.00018511842431019013
fl_interval,10.0,8,18,0.97,155.66412520612778,0.7803482420366172,3741.66041025596,0.0,0.013965869776403001,0.3651,0.040000000000000036,0.796412578444182,0.000259998797671627
fl_interval,10.0,8,19,0.97,155.6505325747136,0.7801504240222609,3710.3479703984867,0.0,0.01402404734003367,0.4095,0.040000000000000036,0.7966054981911666,0.0002690727656611102
fl_interval,10.0,8,20,0.97,155.0896024098987,0.783516619190821,3664.7136575513155,0.0,0.0014699531037910218,0.39270000000000005,0.040000000000000036,0.7989841509528259,0.00030387505702313513
