seed,round,mechanism,insured_pct,accepted_premium,accepted_coverage,profit_per_insurer,total_profit,subsidy_total,hhi,override_residual,assignment_override_rate,premium_override,coverage_override,mean_allocation_probability
0,120,Central welfare planner,1.0,220.0473913235475,0.7837639348839193,1264.0228293608648,5056.091317443459,173.17853395787105,0.37740000000000007,0.33698577775889194,0.27,0.10576623831084894,0.02820531720693495,
0,1,Bayesian direct mechanism,0.1,216.39904686212466,0.790082682772777,144.7207639875799,578.8830559503195,0.0,1.0,,,,,0.7877334618903029
0,2,Bayesian direct mechanism,0.1,213.7472873000736,0.7856729452229749,144.25824778489653,577.0329911395861,0.0,0.6600000000000001,,,,,0.7872348934085807
0,3,Bayesian direct mechanism,0.07,214.28792985369452,0.7728233892123768,101.0467821332999,404.1871285331996,0.0,1.0,,,,,0.7876163851280942
0,4,Bayesian direct mechanism,0.08,218.83247490525082,0.7895441052324241,116.11615928910476,464.46463715641903,0.0,1.0,,,,,0.7898644199670888
0,5,Bayesian direct mechanism,0.11,218.11671648202244,0.8020887775316289,159.52239327852755,638.0895731141102,0.0,1.0,,,,,0.7895509549694074
0,6,Bayesian direct mechanism,0.76,214.00266592037752,0.7914668072836247,1096.7012083130583,4386.804833252233,0.0,0.7188365650969528,0.3432707058604179,0.29,0.06013442454816078,0.046406987172675114,0.7889226382625164
0,7,Bayesian direct mechanism,0.72,214.65443755730243,0.7919718553406335,1039.7985960021936,4159.194384008774,0.0,0.704861111111111,0.372765391893241,0.32,0.05966967558352079,0.04586110820296115,0.7885070362119752
0,8,Bayesian direct mechanism,0.67,212.54509073877082,0.7913052354436535,965.1253676656565,3860.501470662626,0.0,0.7322343506348853,0.4324374284804993,0.38,0.06033622869153752,0.04453862826946107,0.7872318847147005
0,9,Bayesian direct mechanism,0.73,213.1014243590018,0.7926298646322557,1052.2628600850078,4209.051440340031,0.0,0.6877462938637642,0.39194438262320785,0.34,0.060922729781406185,0.042966035465009454,0.7882841775275188
0,10,Bayesian direct mechanism,0.75,214.75145438962912,0.7898006869232713,1083.2504490562008,4333.001796224803,0.0,0.7795555555555556,0.36236831457572627,0.31,0.06020233158259576,0.044534297568856775,0.7890698953130615
0,11,Bayesian direct mechanism,0.74,214.5368631798661,0.7909734395402034,1068.5301373600596,4274.120549440238,0.0,0.7775748721694667,0.3719480400604769,0.32,0.059205427791683966,0.04469065232926973,0.7891389691848062
